Bike-Number,Rental-Time,Rental-Type,Rental-Location,Rental-Lat,Rental-Lng,Return-Time,Return-Type,Return-Location,Return-Lat,Return-Lng,Duration-Minutes,Movement-Type
18412,2025-07-20 19:02:02,Station (virtuell),Fehrbelliner Straße/Weinbergsweg,52.533106,13.404085,2025-07-20 19:17:53,Freistehend,Flexzone,52.524787,13.410708,15.8,Station:Flexzone
19402,2025-07-20 19:00:56,Station (virtuell),Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),52.5108,13.3453,2025-07-20 19:17:53,Station (virtuell),Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),52.5108,13.3453,16.9,Station:Station
16454,2025-07-20 19:00:56,Station (virtuell),Jelbi Oberbaumbrücke (FHA/OB),52.502975,13.4463,2025-07-20 19:17:53,Freistehend,Flexzone,52.500098,13.404474,16.9,Station:Flexzone
13989,2025-07-20 19:00:56,Station (virtuell),EDEKA Martin-Luther-Straße,52.492312,13.344816,2025-07-20 19:17:53,Freistehend,Flexzone,52.488827,13.393422,16.9,Station:Flexzone
101307,2025-07-20 19:01:38,Station (physisch),Jelbi S Buch/P+R-Parkplatz (BUC/BP),52.634606,13.492751,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.633196,13.508809,16.2,Station:NoFlexzone
10610,2025-07-20 19:00:56,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,2025-07-20 19:17:53,Freistehend,Flexzone,52.514876,13.453452,16.9,Station:Flexzone
17132,2025-07-20 19:00:56,Station (virtuell),Döberitzer Verbindung,52.527593,13.361057,2025-07-20 19:17:53,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,16.9,Station:Station
13302,2025-07-20 19:00:56,Station (virtuell),Weserstraße/Nansenstraße,52.488229,13.429397,2025-07-20 19:17:53,Station (virtuell),Hohenstaufenstraße/Kyffhäuserstraße,52.494737,13.352069,16.9,Station:Station
15933,2025-07-20 19:00:56,Freistehend,außerhalb Flexzone,52.539982,13.406754,2025-07-20 19:17:53,Station (physisch),M Schwedterstraße,52.535415,13.406818,16.9,NoFlexzone:Station
18989,2025-07-20 19:00:56,Station (virtuell),Goethestraße/Grolmanstraße,52.50889,13.319926,2025-07-20 19:17:53,Station (virtuell),Jelbi Goethestraße/Wilmersdorfer Straße (CHA/GO),52.50895,13.3063,16.9,Station:Station
17685,2025-07-20 18:44:50,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 19:17:53,Station (virtuell),Sonnenallee/Elbestraße,52.482845,13.438336,33.0,Station:Station
17349,2025-07-20 19:00:56,Station (virtuell),Gertrudstraße (Strandbad Orankesee),52.550261,13.484265,2025-07-20 19:17:53,Station (virtuell),M Albertinenstraße (Pistoriusstraße),52.550125,13.458579,16.9,Station:Station
16474,2025-07-20 18:11:12,Station (virtuell),Gleimstraße/Sonnenburger Straße,52.547229,13.407401,2025-07-20 19:17:53,Station (physisch),Cantianstraße,52.546547,13.410047,66.7,Station:Station
19386,2025-07-20 19:02:13,Freistehend,Flexzone,52.495858,13.412122,2025-07-20 19:17:53,Freistehend,Flexzone,52.495858,13.412122,15.7,Flexzone:Flexzone
16036,2025-07-20 19:00:56,Station (physisch),Pohlstrasse,52.500549,13.366327,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.506729,13.331008,16.9,Station:NoFlexzone
18885,2025-07-20 18:44:50,Station (virtuell),VRAO 61 - Skalitzer Straße/Görlitzer Park (Abstellfläche Mikromobilität),52.49919,13.432063,2025-07-20 19:17:53,Station (virtuell),S+U Eberswalder Straße (Süd),52.540188,13.4117,33.0,Station:Station
10769,2025-07-20 19:00:56,Station (virtuell),EDEKA Moch (Voltairestraße),52.517721,13.416345,2025-07-20 19:17:53,Station (virtuell),Winsstraße/Christburger Straße,52.535723,13.42711,16.9,Station:Station
19263,2025-07-20 19:00:56,Station (virtuell),Müllerstraße/Utrechter Straße,52.548647,13.355581,2025-07-20 19:17:53,Station (physisch),Tegelerstraße/Lynarstraße,52.540019,13.358485,16.9,Station:Station
100771,2025-07-20 19:00:56,Station (virtuell),VRAO 71 - Oberwallstraße/Hausvogteiplatz (Abstellfläche Mikromobilität),52.513413,13.397103,2025-07-20 19:17:53,Station (virtuell),Am Friedrichshain/Bötzowstraße,52.528945,13.430506,16.9,Station:Station
19457,2025-07-20 19:01:21,Freistehend,Flexzone,52.51284,13.465764,2025-07-20 19:17:53,Freistehend,Flexzone,52.51284,13.465764,16.5,Flexzone:Flexzone
19581,2025-07-20 18:45:08,Station (virtuell),Warthestraße (Wartheplatz/Ost),52.469782,13.424519,2025-07-20 19:17:53,Station (virtuell),Peter-Strasser-Weg (Tempelhofer Feld West),52.476221,13.386062,32.8,Station:Station
16932,2025-07-20 19:00:56,Station (virtuell),Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),52.5108,13.3453,2025-07-20 19:17:53,Station (virtuell),Schiller Theater,52.512023,13.317568,16.9,Station:Station
18417,2025-07-20 19:00:56,Station (physisch),U Nollendorfplatz (EDEKA),52.498955,13.354408,2025-07-20 19:17:53,Station (virtuell),Kleiner Tiergarten (Alt-Moabit),52.525211,13.345595,16.9,Station:Station
19363,2025-07-20 18:44:50,Station (virtuell),EDEKA Köbernik (Königstraße),52.419886,13.160078,2025-07-20 19:17:53,Station (virtuell),Fürstenstraße (Potsdamer Straße),52.433928,13.242492,33.0,Station:Station
10787,2025-07-20 19:00:56,Station (virtuell),Siemensstraße/Oldenburger Straße,52.533431,13.336859,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.522316,13.369981,16.9,Station:NoFlexzone
15599,2025-07-20 19:00:56,Station (virtuell),VRAO 72 - Jägerstraße/Oberwallstraße (Abstellfläche Mikromobilität),52.514301,13.397092,2025-07-20 19:17:53,Freistehend,Flexzone,52.531351,13.408938,16.9,Station:Flexzone
17285,2025-07-20 19:00:56,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,2025-07-20 19:17:53,Freistehend,Flexzone,52.499147,13.302848,16.9,Station:Flexzone
16941,2025-07-20 19:00:56,Station (virtuell),U Spittelmarkt (West),52.511239,13.402258,2025-07-20 19:17:53,Station (physisch),EDEKA Stresemannstraße,52.502103,13.385725,16.9,Station:Station
100995,2025-07-20 18:44:50,Station (physisch),M Platz der Vereinten Nationen,52.523493,13.433068,2025-07-20 19:17:53,Station (virtuell),U Mehringdamm (Gneisenaustraße/Süd),52.492532,13.387818,33.0,Station:Station
16748,2025-07-20 19:17:53,Station (virtuell),Jelbi U Amrumer Straße (WED/AMR),52.54203,13.34843,2025-07-20 19:18:07,Freistehend,Flexzone,52.546351,13.359361,0.2,Station:Flexzone
15560,2025-07-20 19:17:53,Station (virtuell),Jelbi Selchower Straße/Schillerpromenade (NEU/SE),52.478817,13.421688,2025-07-20 19:18:07,Freistehend,Flexzone,52.471693,13.436391,0.2,Station:Flexzone
351322,2025-07-20 19:00:56,Station (virtuell),M Roederplatz (Weißenseer Weg),52.526829,13.479248,2025-07-20 19:18:07,Station (physisch),S Landsberger Allee,52.528998,13.456997,17.2,Station:Station
14373,2025-07-20 19:17:53,Station (virtuell),EDEKA S Greifwalder Straße (West),52.541608,13.438924,2025-07-20 19:18:07,Station (virtuell),Gleimstraße/Schönhauser Allee,52.547597,13.412833,0.2,Station:Station
19803,2025-07-20 19:17:53,Station (virtuell),Werbellinstraße/Morusstraße,52.478492,13.432362,2025-07-20 19:18:07,Freistehend,Flexzone,52.478933,13.445212,0.2,Station:Flexzone
18025,2025-07-20 19:17:53,Station (virtuell),U Eisenacher Straße (Schwäbische Straße),52.489893,13.351855,2025-07-20 19:18:07,Freistehend,Flexzone,52.466196,13.323808,0.2,Station:Flexzone
100219,2025-07-20 19:17:53,Station (virtuell),Naumannstraße/Gustav-Müller-Platz,52.483694,13.363336,2025-07-20 19:18:07,Station (virtuell),Hertha-Block-Promenade/Wilhelm-Kabus-Straße,52.481715,13.365283,0.2,Station:Station
16710,2025-07-20 19:17:53,Station (virtuell),Hirschgarten (Fürstenwalder Damm),52.451711,13.600387,2025-07-20 19:18:07,Freistehend,Flexzone,52.451627,13.585291,0.2,Station:Flexzone
17838,2025-07-20 19:17:53,Station (virtuell),Ziegelstraße/Tucholskystraße,52.523294,13.392125,2025-07-20 19:18:07,Freistehend,außerhalb Flexzone,52.521249,13.387973,0.2,Station:NoFlexzone
18422,2025-07-20 19:17:53,Station (physisch),Sportplatz Emdener Straße,52.530496,13.333955,2025-07-20 19:18:07,Freistehend,außerhalb Flexzone,52.5344,13.32863,0.2,Station:NoFlexzone
15571,2025-07-20 19:17:53,Station (virtuell),U Berliner Straße,52.487182,13.331541,2025-07-20 19:18:07,Station (virtuell),Hanauer Straße/Laubacher Straße,52.476864,13.320127,0.2,Station:Station
10593,2025-07-20 19:17:53,Station (physisch),Columbiadamm,52.48222,13.408716,2025-07-20 19:18:07,Freistehend,Flexzone,52.492853,13.388224,0.2,Station:Flexzone
10346,2025-07-20 19:17:53,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 19:18:07,Freistehend,Flexzone,52.486867,13.407947,0.2,Station:Flexzone
14005,2025-07-20 19:18:07,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 19:18:13,Station (virtuell),VRAO 39 - Nostitzstraße/Bergmannstraße (Abstellfläche-Mikromobilität),52.489715,13.389797,0.1,Station:Station
15113,2025-07-20 19:17:53,Station (virtuell),Hardenbergstraße (Universität der Künste),52.508892,13.32704,2025-07-20 19:18:13,Freistehend,Flexzone,52.513231,13.328322,0.3,Station:Flexzone
16479,2025-07-20 19:17:53,Station (virtuell),Eiswerderstraße (Insel),52.548521,13.217821,2025-07-20 19:18:13,Freistehend,außerhalb Flexzone,52.5352,13.200419,0.3,Station:NoFlexzone
14341,2025-07-20 19:17:53,Station (virtuell),VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),52.49668,13.52377,2025-07-20 19:18:07,Freistehend,außerhalb Flexzone,52.49012,13.5223,0.2,Station:NoFlexzone
14984,2025-07-20 18:28:05,Station (virtuell),Wilhelminienhofstraße/Marienstraße,52.459691,13.52394,2025-07-20 19:18:07,Station (virtuell),Holzmarktstraße,52.510528,13.429099,50.0,Station:Station
15277,2025-07-20 19:17:53,Station (virtuell),VRAO 35 - Waldstraße (Mikromobilitätsabstellfläche),52.528175,13.330726,2025-07-20 19:18:19,Freistehend,Flexzone,52.524764,13.348222,0.4,Station:Flexzone
18700,2025-07-20 19:17:53,Station (virtuell),Sportpromenade (Strandbad Grünau),52.40854,13.606236,2025-07-20 19:18:19,Station (virtuell),Sportpromenade (Strandbad Grünau),52.40854,13.606236,0.4,Station:Station
19203,2025-07-20 19:17:53,Station (virtuell),M Scharnweberstraße/Weichselstraße,52.51219,13.471231,2025-07-20 19:18:19,Freistehend,Flexzone,52.513133,13.447668,0.4,Station:Flexzone
100621,2025-07-20 19:17:53,Station (virtuell),Heckmannufer,52.497109,13.44881,2025-07-20 19:18:19,Station (virtuell),Alt-Stralau (Elsenbrücke),52.497231,13.465526,0.4,Station:Station
10608,2025-07-20 19:17:53,Station (virtuell),Heckmannufer,52.497109,13.44881,2025-07-20 19:18:38,Station (physisch),Eichenstraße/Martin-Hoffmann-Straße,52.496123,13.454377,0.8,Station:Station
101179,2025-07-20 19:00:56,Station (virtuell),EDEKA S+U Schönhauser Allee (West),52.549701,13.413271,2025-07-20 19:18:38,Station (virtuell),Seestraße/Nordufer,52.541449,13.334123,17.7,Station:Station
17345,2025-07-20 19:00:56,Freistehend,Flexzone,52.508711,13.462008,2025-07-20 19:18:38,Station (physisch),**S Ostkreuz,52.504555,13.467607,17.7,Flexzone:Station
18817,2025-07-20 19:00:56,Station (virtuell),Jelbi Campus Buch/Lindenberger Weg 2 (BUC/LIN),52.628431,13.506747,2025-07-20 19:18:38,Station (virtuell),Jelbi Campus Buch/Lindenberger Weg 2 (BUC/LIN),52.628431,13.506747,17.7,Station:Station
19869,2025-07-20 19:17:53,Station (virtuell),M Mollstraße/Otto-Braun-Straße (Ost),52.524806,13.420199,2025-07-20 19:18:46,Freistehend,Flexzone,52.529867,13.402751,0.9,Station:Flexzone
19561,2025-07-20 19:18:38,Station (virtuell),Heerstraße/Alt-Pichelsdorf,52.512963,13.196275,2025-07-20 19:18:46,Station (virtuell),Heerstraße/Alt-Pichelsdorf,52.512963,13.196275,0.1,Station:Station
15455,2025-07-20 19:18:38,Station (virtuell),Park Center (Ost),52.49146,13.457775,2025-07-20 19:18:46,Station (virtuell),Baumschulenstraße/Kiefholzstraße,52.465807,13.486999,0.1,Station:Station
100936,2025-07-20 19:17:53,Station (virtuell),Hertha-Block-Promenade/Wilhelm-Kabus-Straße,52.481715,13.365283,2025-07-20 19:18:53,Station (virtuell),Lützowstraße/Genthiner Straße,52.504096,13.35957,1.0,Station:Station
100800,2025-07-20 19:18:13,Freistehend,außerhalb Flexzone,52.522653,13.372214,2025-07-20 19:34:24,Freistehend,außerhalb Flexzone,52.522653,13.372214,16.2,NoFlexzone:NoFlexzone
17109,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.563942,13.353454,2025-07-20 19:34:24,Freistehend,außerhalb Flexzone,52.563942,13.353454,16.5,NoFlexzone:NoFlexzone
14149,2025-07-20 19:17:53,Freistehend,Flexzone,52.517244,13.342368,2025-07-20 19:34:24,Freistehend,Flexzone,52.517244,13.342368,16.5,Flexzone:Flexzone
18090,2025-07-20 19:34:24,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 19:34:29,Freistehend,Flexzone,52.506089,13.395207,0.1,Station:Flexzone
19525,2025-07-20 19:34:24,Station (physisch),Zeughofstraße (Lausitzer Park),52.499785,13.433427,2025-07-20 19:34:29,Freistehend,Flexzone,52.501844,13.440757,0.1,Station:Flexzone
17518,2025-07-20 19:34:24,Station (physisch),**S+U Hauptbahnhof/Europaplatz,52.52596,13.369441,2025-07-20 19:34:29,Freistehend,außerhalb Flexzone,52.535027,13.365633,0.1,Station:NoFlexzone
18434,2025-07-20 19:34:24,Station (virtuell),U Eisenacher Straße (Akazienstraße),52.489664,13.353353,2025-07-20 19:34:29,Freistehend,Flexzone,52.476938,13.363564,0.1,Station:Flexzone
16076,2025-07-20 19:34:24,Station (virtuell),Jelbi Kleine Rosenthaler Straße/Steinstraße (MIT/RO),52.527306,13.403416,2025-07-20 19:34:29,Freistehend,Flexzone,52.502253,13.415228,0.1,Station:Flexzone
19799,2025-07-20 19:34:24,Station (virtuell),Jelbi Huxleys Neue Welt (NEU/HU),52.486872,13.422317,2025-07-20 19:34:29,Station (physisch),Am Tempelhofer Feld,52.476736,13.418464,0.1,Station:Station
100732,2025-07-20 19:17:53,Station (physisch),Am Tempelhofer Feld,52.476736,13.418464,2025-07-20 19:34:29,Station (physisch),Jelbi U Boddinstraße (NEU/BO),52.480477,13.424322,16.6,Station:Station
13408,2025-07-20 19:34:24,Station (virtuell),Jelbi Fontanestraße/Flughafenstraße (NEU/FO),52.47981,13.42135,2025-07-20 19:34:29,Freistehend,Flexzone,52.489787,13.382391,0.1,Station:Flexzone
15042,2025-07-20 19:34:24,Station (virtuell),Paul-Lincke-Ufer (Boulodrome),52.49272,13.432438,2025-07-20 19:34:29,Freistehend,Flexzone,52.491778,13.43548,0.1,Station:Flexzone
18140,2025-07-20 19:34:24,Station (virtuell),U Schlesisches Tor (Nord),52.501339,13.442202,2025-07-20 19:34:29,Freistehend,außerhalb Flexzone,52.506796,13.44982,0.1,Station:NoFlexzone
17552,2025-07-20 19:34:24,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,2025-07-20 19:34:29,Freistehend,Flexzone,52.532924,13.360468,0.1,Station:Flexzone
100379,2025-07-20 19:34:24,Station (virtuell),Nürnberger Straße/Schaperstraße,52.498553,13.334055,2025-07-20 19:34:29,Freistehend,Flexzone,52.479622,13.335502,0.1,Station:Flexzone
18355,2025-07-20 19:34:24,Station (virtuell),U Eisenacher Straße (Akazienstraße),52.489664,13.353353,2025-07-20 19:34:29,Station (virtuell),Flexzone,52.476662,13.363326,0.1,Station:Station
18523,2025-07-20 19:34:24,Station (physisch),Neue Hochstraße,52.542448,13.375507,2025-07-20 19:34:29,Freistehend,Flexzone,52.53208,13.365214,0.1,Station:Flexzone
13670,2025-07-20 19:34:36,Station (physisch),S Treptower Park,52.493897,13.461143,2025-07-20 19:34:41,Station (physisch),Eichenstraße/Martin-Hoffmann-Straße,52.496123,13.454377,0.1,Station:Station
16306,2025-07-20 19:17:53,Station (virtuell),Siegmunds Hof,52.516325,13.335659,2025-07-20 19:34:41,Station (virtuell),Jelbi Charitéplatz (MIT/CP),52.524341,13.376855,16.8,Station:Station
100940,2025-07-20 19:34:36,Station (virtuell),Mildred-Harnack-Straße,52.50609,13.442309,2025-07-20 19:34:41,Station (virtuell),S Ostbahnhof (Nordost),52.510852,13.437028,0.1,Station:Station
17973,2025-07-20 19:34:24,Station (virtuell),EDEKA Schnelle (Alt-Stralau),52.496545,13.466883,2025-07-20 19:34:41,Freistehend,Flexzone,52.4934,13.427928,0.3,Station:Flexzone
19473,2025-07-20 19:34:24,Station (virtuell),Stromstraße (IPU / Lessingbrücke),52.523278,13.342402,2025-07-20 19:34:53,Station (virtuell),EDEKA Center Stephanstraße,52.532044,13.343738,0.5,Station:Station
14936,2025-07-20 19:34:24,Station (virtuell),U Oranienburger Tor (Hannoversche Straße),52.527194,13.38675,2025-07-20 19:34:53,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,0.5,Station:Station
14778,2025-07-20 19:34:29,Station (virtuell),Leibnitzstraße/Niebuhrstraße,52.504551,13.313353,2025-07-20 19:35:04,Freistehend,außerhalb Flexzone,52.504889,13.312948,0.6,Station:NoFlexzone
100299,2025-07-20 19:34:58,Station (virtuell),U Rathaus Schöneberg,52.483722,13.342,2025-07-20 19:35:04,Station (virtuell),S+U Innsbrucker Platz (Nord),52.478869,13.343717,0.1,Station:Station
15032,2025-07-20 19:34:58,Station (virtuell),Rauchstraße/Hugo-Cassirer-Straße,52.560019,13.218994,2025-07-20 19:35:04,Station (virtuell),U Borsigwerke (Nordost),52.582517,13.290313,0.1,Station:Station
18897,2025-07-20 19:17:53,Station (physisch),Paul-Lincke-Ufer/Liegnitzer Straße,52.492584,13.433613,2025-07-20 19:35:04,Station (physisch),Botschaft der nordischen Länder,52.50851,13.349234,17.2,Station:Station
18217,2025-07-20 19:17:53,Station (virtuell),M Siemensstraße/Nalepastraße,52.463553,13.508514,2025-07-20 19:35:16,Station (virtuell),S Karlshorst (Südost),52.480857,13.525356,17.4,Station:Station
18355,2025-07-20 19:34:41,Station (virtuell),U Eisenacher Straße (Akazienstraße),52.489664,13.353353,2025-07-20 19:35:17,Freistehend,Flexzone,52.489702,13.352732,0.6,Station:Flexzone
10443,2025-07-20 19:17:53,Station (virtuell),U Hansaplatz,52.518375,13.342043,2025-07-20 19:35:16,Station (virtuell),U Kurfürstenstraße (Potsdamer Straße),52.499889,13.363111,17.4,Station:Station
100398,2025-07-20 19:18:53,Station (virtuell),VRAO 11 - U Rotes Rathaus/Nordost (Abstellfläche-Mikromobilität),52.519116,13.408532,2025-07-20 19:35:16,Station (virtuell),Jelbi Fichtestraße/Körtestraße (KRE/FIT),52.49138,13.4129,16.4,Station:Station
16715,2025-07-20 19:34:24,Freistehend,Flexzone,52.502636,13.407113,2025-07-20 19:35:16,Freistehend,Flexzone,52.502636,13.407113,0.9,Flexzone:Flexzone
101102,2025-07-20 19:00:56,Station (virtuell),Jelbi S+U Potsdamer Platz/A.-Hauschner-Straße (TIE/PO),52.510039,13.37599,2025-07-20 19:35:16,Station (virtuell),Spiekermannstrase/Neumannstraße,52.553634,13.424097,34.3,Station:Station
15511,2025-07-20 19:35:10,Station (virtuell),Leipziger Straße/Markgrafenstraße,52.510916,13.393965,2025-07-20 19:35:16,Station (virtuell),Jelbi S+U Potsdamer Platz/A.-Hauschner-Straße (TIE/PO),52.510039,13.37599,0.1,Station:Station
15459,2025-07-20 19:00:56,Station (virtuell),Weserstaße (93),52.4787,13.450549,2025-07-20 19:35:23,Station (virtuell),Eschersheimer Straße/Oberlandstraße,52.46532,13.421638,34.5,Station:Station
19390,2025-07-20 18:11:12,Station (physisch),Sonnenallee/Treptower Straße,52.47755,13.448826,2025-07-20 19:35:23,Station (virtuell),Alt-Stralau/Palmkernzeile,52.493628,13.472559,84.2,Station:Station
16484,2025-07-20 18:44:50,Station (virtuell),Wiesbadener Straße/Schlangenbader Straße,52.472607,13.307835,2025-07-20 19:35:23,Station (physisch),Flexzone,52.486604,13.327016,50.5,Station:Station
100605,2025-07-20 19:34:24,Freistehend,Flexzone,52.488231,13.349334,2025-07-20 19:35:23,Freistehend,Flexzone,52.488231,13.349334,1.0,Flexzone:Flexzone
19620,2025-07-20 19:34:24,Freistehend,außerhalb Flexzone,52.527044,13.371631,2025-07-20 19:35:23,Freistehend,außerhalb Flexzone,52.527044,13.371631,1.0,NoFlexzone:NoFlexzone
100676,2025-07-20 18:29:02,Station (virtuell),Jelbi Neue Wache (MIT/NE),52.51781,13.39617,2025-07-20 19:35:37,Station (virtuell),S Herrstraße (West),52.508238,13.258273,66.6,Station:Station
10496,2025-07-20 19:34:24,Station (virtuell),Paul-Linke-Ufer/Ohlauer Straße,52.494069,13.428737,2025-07-20 19:35:37,Freistehend,Flexzone,52.505564,13.432601,1.2,Station:Flexzone
